number, supplement, name
8488,0,Turbenthal
8489,0,Wildberg
8489,1,Schalchen
8489,2,Ehrikon
8492,0,Wila
8492,0,Wila
8493,0,Saland
8493,0,Saland
8494,0,Bauma
8494,0,Bauma
8495,0,Schmidrüti
8495,0,Schmidrüti
8496,0,Steg im Tösstal
8496,0,Steg im Tösstal
8497,0,Fischenthal
8498,0,Gibswil
8498,0,Gibswil
8498,0,Gibswil
8499,0,Sternenberg
8499,0,Sternenberg
8500,0,Frauenfeld
8500,0,Frauenfeld
8500,0,Frauenfeld
8500,0,Frauenfeld
8500,0,Frauenfeld
8500,4,Gerlikon
8500,4,Gerlikon
8505,0,Pfyn
8505,2,Dettighofen
8506,0,Lanzenneunforn
8507,0,Hörhausen
8507,0,Hörhausen
8508,0,Homburg
8508,0,Homburg
8512,0,Thundorf
8512,2,Lustdorf
8512,3,Wetzikon TG
8514,0,Amlikon-Bissegg
8514,0,Amlikon-Bissegg
8522,0,Häuslenen
8522,2,Aawangen
8523,0,Hagenbuch ZH
8523,0,Hagenbuch ZH
8524,0,Uesslingen
8524,2,Buch b. Frauenfeld
8525,0,Niederneunforn
8525,2,Wilen b. Neunforn
8525,2,Wilen b. Neunforn
8526,0,Oberneunforn
8532,0,Warth
8532,2,Weiningen TG
8532,2,Weiningen TG
8535,0,Herdern
8535,0,Herdern
8536,0,Hüttwilen
8536,0,Hüttwilen
8536,0,Hüttwilen
8537,0,Nussbaumen TG
8537,2,Uerschhausen
8542,0,Wiesendangen
8542,0,Wiesendangen
8543,0,Bertschikon
8543,1,Gundetswil
8543,2,Kefikon ZH
8544,0,Attikon
8545,0,Rickenbach ZH
8545,1,Rickenbach Sulz
8545,1,Rickenbach Sulz
8546,0,Islikon
8546,2,Kefikon TG
8546,3,Menzengrüt
8547,0,Gachnang
8548,0,Ellikon a d Thur
8552,0,Felben-Wellhausen
8552,0,Felben-Wellhausen
8553,2,Harenwilen
8553,3,Mettendorf TG
8553,4,Hüttlingen
8553,5,Eschikofen
8554,0,Müllheim-Wigoltgn
8554,3,Bonau
8554,3,Bonau
8555,0,Müllheim Dorf
8556,0,Wigoltingen
8556,2,Engwang
8556,3,Illhart
8556,4,Lamperswil TG
8558,0,Raperswilen
8558,0,Raperswilen
8560,0,Märstetten
8560,0,Märstetten
8561,0,Ottoberg
8564,0,Hefenhausen
8564,2,Engwilen
8564,2,Engwilen
8564,3,Sonterswil
8564,4,Wäldi
8564,5,Lipperswil
8564,6,Wagerswil
8564,7,Hattenhausen
8564,8,Gunterswilen
8565,0,Hugelshofen
8566,0,Neuwilen
8566,2,Dotnacht
8566,4,Ellighausen
8566,5,Lippoldswilen
8570,0,Weinfelden
8570,0,Weinfelden
8572,0,Berg TG
8572,2,Andhausen
8572,3,Graltshausen
8572,4,Guntershausen Berg
8573,0,Siegershausen
8573,2,Alterswilen
8573,3,Altishausen
8574,1,Illighausen
8574,2,Oberhofen TG
8574,3,Lengwil
8574,4,Dettighofen Lengw.
8575,0,Bürglen TG
8575,0,Bürglen TG
8575,1,Istighofen
8575,1,Istighofen
8576,0,Mauren TG
8577,0,Schönholzerswilen
8577,0,Schönholzerswilen
8580,0,Amriswil
8580,0,Amriswil
8580,0,Amriswil
8580,3,Sommeri
8580,5,Hagenwil
8580,5,Hagenwil
8580,7,Hefenhofen
8580,8,Biessenhofen
8581,0,Schocherswil
8582,0,Dozwil
8582,0,Dozwil
8583,0,Sulgen
8583,1,Götighofen
8583,2,Donzhausen
8584,0,Leimbach TG
8584,1,Opfershofen TG
8584,1,Opfershofen TG
8585,1,Mattwil
8585,2,Happerswil
8585,4,Langrickenbach
8585,5,Zuben
8585,7,Schönenbaumgarten
8585,8,Herrenhof
8585,9,Birwinken
8585,10,Klarsreuti
8586,0,Erlen
8586,2,Andwil TG
8586,3,Kümmertshausen
8586,3,Kümmertshausen
8586,5,Riedt b. Erlen
8586,7,Buchackern
8586,8,Engishofen
8586,9,Ennetaach
8586,10,Buch b. Kümmertshs
8587,0,Oberaach
8588,0,Zihlschlacht
8589,0,Sitterdorf
8590,0,Romanshorn
8590,0,Romanshorn
8592,0,Uttwil
8593,0,Kesswil
8594,0,Güttingen
8595,0,Altnau
8596,0,Scherzingen
8596,1,Münsterlingen
8597,0,Landschlacht
8598,0,Bottighofen
8598,0,Bottighofen
8599,0,Salmsach
8600,0,Dübendorf
8600,0,Dübendorf
8600,0,Dübendorf
8602,0,Wangen ZH
8603,0,Schwerzenbach
8603,0,Schwerzenbach
8604,0,Volketswil
8605,0,Gutenswil
8606,0,Nänikon
8606,2,Greifensee
8607,0,Aathal-Seegräben
8607,0,Aathal-Seegräben
8608,0,Bubikon
8608,0,Bubikon
8610,0,Uster
8614,0,Bertschikon Gossau
8614,2,Sulzbach
8615,0,Wermatswil
8615,2,Freudwil
8616,0,Riedikon
8617,0,Mönchaltorf
8617,0,Mönchaltorf
8617,0,Mönchaltorf
8618,0,Oetwil am See
8620,0,Wetzikon ZH
8623,0,Wetzikon ZH
8623,0,Wetzikon ZH
8624,0,Grüt (Gossau ZH)
8624,0,Grüt (Gossau ZH)
8625,0,Gossau ZH
8626,0,Ottikon
8627,0,Grüningen
8627,0,Grüningen
8627,0,Grüningen
8630,0,Rüti ZH
8630,0,Rüti ZH
8632,0,Tann
8633,0,Wolfhausen
8633,0,Wolfhausen
8634,0,Hombrechtikon
8635,0,Dürnten
8636,0,Wald ZH
8636,0,Wald ZH
8636,0,Wald ZH
8636,0,Wald ZH
8637,0,Laupen ZH
8637,0,Laupen ZH
8638,0,Goldingen
8640,0,Rapperswil SG
8640,3,Hurden
8645,0,Jona
8646,0,Wagen
8700,0,Küsnacht ZH
8702,0,Zollikon
8703,0,Erlenbach ZH
8703,0,Erlenbach ZH
8703,0,Erlenbach ZH
8704,0,Herrliberg
8706,0,Meilen
8707,0,Uetikon am See
8708,0,Männedorf
8712,0,Stäfa
8713,0,Uerikon
8714,0,Feldbach
8714,0,Feldbach
8715,0,Bollingen
8716,0,Schmerikon
8717,0,Benken SG
8718,0,Schänis
8722,0,Kaltbrunn
8722,0,Kaltbrunn
8723,0,Rufi
8723,2,Maseltrangen
8725,0,Ernetschwil
8725,2,Gebertingen
8725,2,Gebertingen
8726,0,Ricken SG
8726,0,Ricken SG
8727,0,Walde SG
8730,0,Uznach
8730,0,Uznach
8730,0,Uznach
8730,0,Uznach
8732,0,Neuhaus SG
8733,0,Eschenbach SG
8734,0,Ermenswil
8734,0,Ermenswil
8735,0,St. Gallenkappel
8735,2,Rüeterswil
8737,0,Gommiswald
8737,0,Gommiswald
8738,0,Uetliburg SG
8738,0,Uetliburg SG
8739,0,Rieden SG
8739,0,Rieden SG
8750,0,Glarus
8750,0,Glarus
8750,2,Riedern
8750,3,Klöntal
8750,3,Klöntal
8751,0,Urnerboden
8752,0,Näfels
8753,0,Mollis
8754,0,Netstal
8754,0,Netstal
8755,0,Ennenda
8755,0,Ennenda
8756,0,Mitlödi
8757,0,Filzbach
8758,0,Obstalden
8762,0,Schwanden GL
8762,2,Schwändi GL
8762,3,Sool
8765,0,Engi
8766,0,Matt
8767,0,Elm
8772,0,Nidfurn
8773,0,Haslen GL
8774,0,Leuggelbach
8775,1,Luchsingen
8775,2,Hätzingen
8777,0,Diesbach GL
8777,2,Betschwanden
8782,0,Rüti GL
8783,0,Linthal
8784,0,Braunwald
8800,0,Thalwil
8802,0,Kilchberg ZH
8803,0,Rüschlikon
8803,0,Rüschlikon
8804,0,Au ZH
8805,0,Richterswil
8806,0,Bäch SZ
8806,0,Bäch SZ
8807,0,Freienbach
8808,0,Pfäffikon SZ
8810,0,Horgen
8815,0,Horgenberg
8816,0,Hirzel
8820,0,Wädenswil
8824,0,Schönenberg ZH
8825,0,Hütten
8832,0,Wollerau
8832,0,Wollerau
8832,0,Wollerau
8832,2,Wilen b. Wollerau
8833,0,Samstagern
8833,0,Samstagern
8834,0,Schindellegi
8834,0,Schindellegi
8835,0,Feusisberg
8836,0,Bennau
8836,0,Bennau
8836,0,Bennau
8840,0,Einsiedeln
8840,2,Trachslau
8841,0,Gross
8842,0,Unteriberg
8842,0,Unteriberg
8842,0,Unteriberg
8843,0,Oberiberg
8843,0,Oberiberg
8844,0,Euthal
8844,0,Euthal
8845,0,Studen SZ
8846,0,Willerzell
8846,0,Willerzell
8847,0,Egg SZ
8847,0,Egg SZ
8849,0,Alpthal
8849,0,Alpthal
8852,0,Altendorf
8853,0,Lachen SZ
8853,0,Lachen SZ
8853,0,Lachen SZ
8854,0,Siebnen
8854,0,Siebnen
8854,0,Siebnen
8854,2,Galgenen
8855,0,Wangen SZ
8855,0,Wangen SZ
8855,0,Wangen SZ
8856,0,Tuggen
8857,0,Vorderthal
8858,0,Innerthal
8862,0,Schübelbach
8863,0,Buttikon SZ
8864,0,Reichenburg
8865,0,Bilten
8866,0,Ziegelbrücke
8866,0,Ziegelbrücke
8867,0,Niederurnen
8868,0,Oberurnen
8872,0,Weesen
8872,0,Weesen
8872,0,Weesen
8873,0,Amden
8874,0,Mühlehorn
8877,0,Murg
8878,0,Quinten
8880,0,Walenstadt
8881,1,Walenstadtberg
8881,6,Tscherlach
8882,0,Unterterzen
8883,0,Quarten
8884,0,Oberterzen
8885,0,Mols
8886,0,Mädris-Vermol
8887,0,Mels
8888,0,Heiligkreuz (Mels)
8888,0,Heiligkreuz (Mels)
8888,0,Heiligkreuz (Mels)
8889,0,Plons
8890,0,Flums
8890,0,Flums
8892,0,Berschis
8892,0,Berschis
8893,0,Flums Hochwiese
8893,0,Flums Hochwiese
8894,0,Flumserberg Saxli
8895,0,Flumserberg Portel
8896,0,Flumserberg Bergh
8896,0,Flumserberg Bergh
8896,0,Flumserberg Bergh
8897,0,Flumserberg Theim
8898,0,Flumserberg Tboden
8898,0,Flumserberg Tboden
8902,0,Urdorf
8902,0,Urdorf
8903,0,Birmensdorf ZH
8904,0,Aesch ZH
8905,2,Islisberg
8905,3,Arni AG
8906,0,Bonstetten
8907,0,Wettswil
8908,0,Hedingen
8909,0,Zwillikon
8910,0,Affoltern am Albis
8911,0,Rifferswil
8912,0,Obfelden
8913,0,Ottenbach
8914,0,Aeugst am Albis
8914,2,Aeugstertal
8915,0,Hausen am Albis
8916,0,Jonen
8917,0,Oberlunkhofen
8918,0,Unterlunkhofen
8919,0,Rottenschwil
8925,0,Ebertswil
8926,0,Kappel am Albis
8926,2,Hauptikon
8926,3,Uerzlikon
8932,0,Mettmenstetten
8933,0,Maschwanden
8934,0,Knonau
8942,0,Oberrieden
8951,0,Fahrweid
8951,0,Fahrweid
8951,0,Fahrweid
8952,0,Schlieren
8952,0,Schlieren
8952,0,Schlieren
8952,0,Schlieren
8953,0,Dietikon
8953,0,Dietikon
8954,0,Geroldswil
8955,0,Oetwil a.d. Limmat
8956,0,Killwangen
8957,0,Spreitenbach
8962,0,Bergdietikon
8964,0,Rudolfstetten
8964,0,Rudolfstetten
8965,0,Berikon
8966,0,Oberwil-Lieli
8967,0,Widen
8967,0,Widen
8967,0,Widen
9000,0,St. Gallen
9008,0,St. Gallen
9008,0,St. Gallen
9010,0,St. Gallen
9011,0,St. Gallen
9012,0,St. Gallen
9012,0,St. Gallen
9014,0,St. Gallen
9014,0,St. Gallen
9015,0,St. Gallen
9015,0,St. Gallen
9016,0,St. Gallen
9030,0,Abtwil SG
9030,0,Abtwil SG
9030,3,St. Josefen
9032,0,Engelburg
9032,0,Engelburg
9033,0,Untereggen
9034,0,Eggersriet
9034,0,Eggersriet
9035,0,Grub AR
9035,0,Grub AR
9036,0,Grub SG
9036,0,Grub SG
9037,0,Speicherschwendi
9037,0,Speicherschwendi
9037,0,Speicherschwendi
9037,0,Speicherschwendi
9038,0,Rehetobel
9038,0,Rehetobel
9038,0,Rehetobel
9042,0,Speicher
9042,0,Speicher
9042,0,Speicher
9043,0,Trogen
9043,0,Trogen
9043,0,Trogen
9043,0,Trogen
9044,0,Wald AR
9050,0,Appenzell
9050,0,Appenzell
9050,0,Appenzell
9050,0,Appenzell
9050,0,Appenzell
9050,2,Appenzell Eggerst.
9050,3,Appenzell Enggenh.
9050,5,Appenzell Meister.
9050,5,Appenzell Meister.
9050,6,Appenzell Steinegg
9050,6,Appenzell Steinegg
9050,7,Appenzell Schlatt
9050,7,Appenzell Schlatt
9052,0,Niederteufen
9052,0,Niederteufen
9053,0,Teufen AR
9053,0,Teufen AR
9054,0,Haslen AI
9055,0,Bühler
9055,0,Bühler
9055,0,Bühler
9055,0,Bühler
9056,0,Gais
9056,0,Gais
9056,0,Gais
9057,0,Weissbad
9057,0,Weissbad
9057,2,Schwende
9057,3,Wasserauen
9058,0,Brülisau
9058,0,Brülisau
9058,0,Brülisau
9062,0,Lustmühle
9063,0,Stein AR
9063,0,Stein AR
9064,0,Hundwil
9100,0,Herisau
9100,0,Herisau
9100,0,Herisau
9100,0,Herisau
9103,0,Schwellbrunn
9103,0,Schwellbrunn
9103,0,Schwellbrunn
9103,0,Schwellbrunn
9104,0,Waldstatt
9104,0,Waldstatt
9104,0,Waldstatt
9105,0,Schönengrund
9105,0,Schönengrund
9105,0,Schönengrund
9107,0,Urnäsch
9107,0,Urnäsch
9107,0,Urnäsch
9107,0,Urnäsch
9107,0,Urnäsch
9107,0,Urnäsch
9107,0,Urnäsch
9108,0,Gonten
9108,0,Gonten
9108,0,Gonten
9108,2,Gontenbad
9108,3,Jakobsbad
9112,0,Schachen b.Herisau
9113,0,Degersheim
9113,0,Degersheim
9113,0,Degersheim
9113,0,Degersheim
9114,0,Hoffeld
9115,0,Dicken
9116,0,Wolfertswil
9116,0,Wolfertswil
9122,0,Mogelsberg
9122,0,Mogelsberg
9122,2,Ebersol
9123,0,Nassen
9123,0,Nassen
9125,0,Brunnadern
9125,0,Brunnadern
9126,0,Necker
9126,0,Necker
9127,0,St. Peterzell
9127,0,St. Peterzell
9200,0,Gossau SG
9200,0,Gossau SG
9200,0,Gossau SG
9203,0,Niederwil SG
9203,0,Niederwil SG
9204,0,Andwil SG
9204,0,Andwil SG
9204,0,Andwil SG
9205,0,Waldkirch
9212,0,Arnegg
9212,0,Arnegg
9213,0,Hauptwil
9213,0,Hauptwil
9214,2,Kradolf
9214,2,Kradolf
9215,0,Schönenberg TG
9215,2,Buhwil
9216,0,Heldswil
9216,0,Heldswil
9216,2,Hohentannen
9217,0,Neukirch
9220,0,Bischofszell
9220,0,Bischofszell
9220,0,Bischofszell
9220,0,Bischofszell
9223,0,Schweizersholz
9223,0,Schweizersholz
9223,1,Halden
9225,0,Wilen (Gottshaus)
9225,1,St. Pelagiberg
9230,0,Flawil
9230,0,Flawil
9230,0,Flawil
9230,0,Flawil
9231,0,Egg (Flawil)
9240,0,Uzwil
9240,0,Uzwil
9240,2,Niederglatt SG
9240,2,Niederglatt SG
9242,0,Oberuzwil
9242,0,Oberuzwil
9242,0,Oberuzwil
9243,0,Jonschwil
9243,0,Jonschwil
9244,0,Niederuzwil
9244,0,Niederuzwil
9245,0,Oberbüren
9245,0,Oberbüren
9245,2,Sonnental
9245,2,Sonnental
9246,0,Niederbüren
9246,0,Niederbüren
9247,0,Henau
9248,0,Bichwil
9249,0,Algetshausen
9249,1,Niederstetten
9249,2,Oberstetten
9300,0,Wittenbach
9300,0,Wittenbach
9300,0,Wittenbach
9300,0,Wittenbach
9300,0,Wittenbach
9304,0,Bernhardzell
9305,0,Berg SG
9305,0,Berg SG
9306,0,Freidorf TG
9306,0,Freidorf TG
9308,0,Lömmenschwil
9308,0,Lömmenschwil
9308,0,Lömmenschwil
9312,0,Häggenschwil
9313,0,Muolen
9313,0,Muolen
9314,0,Steinebrunn
9315,0,Neukirch (Egnach)
9315,0,Neukirch (Egnach)
9315,2,Winden
9315,2,Winden
9320,0,Arbon
9320,2,Frasnacht
9320,2,Frasnacht
9320,3,Stachen
9320,3,Stachen
9322,0,Egnach
9322,0,Egnach
9323,0,Steinach
9325,0,Roggwil TG
9326,0,Horn
9326,0,Horn
9327,0,Tübach
9327,0,Tübach
9400,0,Rorschach
9400,0,Rorschach
9402,0,Mörschwil
9402,0,Mörschwil
9402,0,Mörschwil
9403,0,Goldach
9404,0,Rorschacherberg
9404,0,Rorschacherberg
9404,0,Rorschacherberg
9405,0,Wienacht-Tobel
9405,0,Wienacht-Tobel
9405,0,Wienacht-Tobel
9405,0,Wienacht-Tobel
9410,0,Heiden
9410,0,Heiden
9411,0,Reute AR
9411,0,Reute AR
9411,1,Schachen b. Reute
9413,0,Oberegg
9413,0,Oberegg
9422,0,Staad SG
9422,0,Staad SG
9423,0,Altenrhein
9424,0,Rheineck
9424,0,Rheineck
9425,0,Thal
9425,0,Thal
9425,0,Thal
9426,0,Lutzenberg
9426,0,Lutzenberg
9427,0,Wolfhalden
9427,0,Wolfhalden
9427,0,Wolfhalden
9427,0,Wolfhalden
9427,0,Wolfhalden
9427,0,Wolfhalden
9428,0,Walzenhausen
9428,0,Walzenhausen
9428,0,Walzenhausen
9428,0,Walzenhausen
9430,0,St. Margrethen SG
9434,0,Au SG
9434,0,Au SG
9435,0,Heerbrugg
9435,0,Heerbrugg
9435,0,Heerbrugg
9435,0,Heerbrugg
9436,0,Balgach
9436,0,Balgach
9436,0,Balgach
9437,0,Marbach SG
9437,0,Marbach SG
9437,0,Marbach SG
9442,0,Berneck
9442,0,Berneck
9442,2,Büriswilen
9443,0,Widnau
9443,0,Widnau
9444,0,Diepoldsau
9445,0,Rebstein
9445,0,Rebstein
9450,0,Altstätten SG
9450,0,Altstätten SG
9450,2,Lüchingen
9450,2,Lüchingen
9451,0,Kriessern
9452,0,Hinterforst
9452,0,Hinterforst
9453,0,Eichberg
9453,0,Eichberg
9462,0,Montlingen
9463,0,Oberriet SG
9463,0,Oberriet SG
9463,0,Oberriet SG
9464,0,Rüthi (Rheintal)
9464,0,Rüthi (Rheintal)
9464,2,Lienz
9465,0,Salez
9466,0,Sennwald
9467,0,Frümsen
9467,0,Frümsen
9468,0,Sax
9469,0,Haag (Rheintal)
9469,0,Haag (Rheintal)
9469,0,Haag (Rheintal)
9469,0,Haag (Rheintal)
9470,0,Buchs SG
9470,0,Buchs SG
9470,0,Buchs SG
9470,5,Werdenberg
9472,0,Grabs
9472,2,Grabserberg
9473,0,Gams
9473,0,Gams
9475,0,Sevelen
9476,0,Weite
9476,0,Weite
9476,2,Fontnas
9477,0,Trübbach
9478,0,Azmoos
9479,0,Oberschan
9479,1,Malans SG
9479,2,Gretschins
9500,0,Wil SG
9500,0,Wil SG
9500,0,Wil SG
9500,0,Wil SG
9502,0,Braunau
9503,0,Stehrenberg
9503,2,Lanterswil
9504,0,Friltschen
9506,0,Lommis
9507,0,Stettfurt
9508,0,Weingarten-Kalth
9512,0,Rossrüti
9514,0,Wuppenau
9514,0,Wuppenau
9515,0,Hosenruck
9515,0,Hosenruck
9517,0,Mettlen
9523,0,Züberwangen
9524,0,Zuzwil SG
9524,0,Zuzwil SG
9524,0,Zuzwil SG
9525,0,Lenggenwil
9526,0,Zuckenriet
9527,0,Niederhelfenschwil
9527,0,Niederhelfenschwil
9532,0,Rickenbach b. Wil
9532,0,Rickenbach b. Wil
9532,0,Rickenbach b. Wil
9533,0,Kirchberg SG
9533,1,Dietschwil
9534,0,Gähwil
9535,0,Wilen b. Wil
9535,0,Wilen b. Wil
9536,0,Schwarzenbach SG
9536,0,Schwarzenbach SG
9536,0,Schwarzenbach SG
9536,0,Schwarzenbach SG
9542,0,Münchwilen TG
9543,0,St. Margarethen TG
9543,0,St. Margarethen TG
9545,0,Wängi
9546,0,Tuttwil
9547,0,Wittenwil
9548,0,Matzingen
9548,0,Matzingen
9548,0,Matzingen
9552,0,Bronschhofen
9553,0,Bettwiesen
9554,0,Tägerschen
9555,0,Tobel
9555,0,Tobel
9556,0,Affeltrangen
9556,2,Zezikon
9562,0,Märwil
9562,0,Märwil
9562,2,Buch b. Märwil
9565,0,Bussnang
9565,2,Oberbussnang
9565,3,Oppikon
9565,4,Schmidshof
9565,5,Rothenhausen
9573,0,Littenheid
9601,0,Lütisburg Station
9601,0,Lütisburg Station
9601,0,Lütisburg Station
9601,0,Lütisburg Station
9602,0,Bazenheid
9602,0,Bazenheid
9602,2,Müselbach
9604,0,Lütisburg
9604,1,Oberrindal
9604,1,Oberrindal
9604,1,Oberrindal
9604,2,Unterrindal
9606,0,Bütschwil
9607,0,Mosnang
9608,0,Ganterschwil
9608,0,Ganterschwil
9612,0,Dreien
9613,0,Mühlrüti
9613,0,Mühlrüti
9614,0,Libingen
9614,0,Libingen
9615,0,Dietfurt
9615,0,Dietfurt
9615,0,Dietfurt
9620,0,Lichtensteig
9620,0,Lichtensteig
9620,0,Lichtensteig
9620,0,Lichtensteig
9620,0,Lichtensteig
9621,0,Oberhelfenschwil
9621,0,Oberhelfenschwil
9622,0,Krinau
9630,0,Wattwil
9630,0,Wattwil
9631,0,Ulisbach
9633,0,Hemberg
9633,0,Hemberg
9633,0,Hemberg
9633,0,Hemberg
9633,2,Bächli (Hemberg)
9642,0,Ebnat-Kappel
9642,0,Ebnat-Kappel
9643,0,Krummenau
9643,0,Krummenau
9650,0,Nesslau
9651,0,Ennetbühl
9652,0,Neu St. Johann
9655,0,Stein SG
9656,0,Alt St. Johann
9657,0,Unterwasser
9658,0,Wildhaus
9658,0,Wildhaus
9658,0,Wildhaus
